sold_date,address,location,boarea,biarea,rooms,plot,price
3 september 2020,Hallbjörtorp 410,"Kärna, Kungälvs kommun",172.0,15.0,6.0,1884.0,5050000.0
1 september 2020,Tvetgatan 223,"Tveten, Kungälvs kommun",130.0,15.0,5.0,138.0,3375000.0
30 augusti 2020,Grönviksvägen 22,"Kärna / Sundhammar, Kungälvs kommun",130.0,70.0,4.0,1741.0,6800000.0
28 augusti 2020,Kungälvsvägen 37,"Grinden, Kungälvs kommun",89.0,70.0,4.0,227.0,3981000.0
27 augusti 2020,Marielundsvägen 11,"Koön, Kungälvs kommun",166.0,70.0,6.0,1074.0,6145000.0
27 augusti 2020,Harkvägen 347,"Ullstorp, Kungälvs kommun",126.0,70.0,4.0,None,4500000.0
23 augusti 2020,Romelandavägen 110,"Centralt, Kungälvs kommun",125.0,37.0,4.0,701.0,3700000.0
21 augusti 2020,Kareby kyrkväg 258,"Kareby, Kungälvs kommun",106.0,37.0,4.0,617.0,3300000.0
21 augusti 2020,Gråstensvägen 14,"Kode, Kungälvs kommun",94.0,96.0,5.0,1424.0,3550000.0
21 augusti 2020,Klövergången 7,"Centralt, Kungälvs kommun",125.0,96.0,4.0,401.0,4300000.0
20 augusti 2020,Stora Risby 540,"Bohuslän, Kungälvs kommun",47.0,96.0,3.0,902.0,2725000.0
20 augusti 2020,Rävo 120,"Hålta, Kungälvs kommun",96.0,64.0,5.0,1819.0,2300000.0
17 augusti 2020,Rådmansgatan 21,"Kungälv - Centrum, Kungälvs kommun",120.0,74.0,5.0,964.0,6530000.0
13 augusti 2020,Ametistvägen 12,"Kode, Kungälvs kommun",107.0,74.0,5.0,918.0,4250000.0
13 augusti 2020,Lingonvägen 11,"Centralt, Kungälvs kommun",123.0,24.0,4.0,742.0,5700000.0
12 augusti 2020,Munkegärdegatan 313,"Munkegärde, Kungälvs kommun",135.0,20.0,5.0,309.0,4800000.0
12 augusti 2020,Norrmannebo 440,"Romelanda, Kungälvs kommun",81.0,79.0,5.0,2036.0,3550000.0
12 augusti 2020,Rostock 170,"Romelanda, Kungälvs kommun",84.0,88.0,4.0,1544.0,3500000.0
10 augusti 2020,Hallbjörtorp 350,"Kärna, Kungälvs kommun",130.0,40.0,7.0,80081.0,5100000.0
10 augusti 2020,Harkvägen 337,"Ullstorp, Kungälvs kommun",131.0,40.0,5.0,None,5410000.0
5 augusti 2020,Mjölnarvägen 3,"Diseröd, Kungälvs kommun",137.0,40.0,5.0,534.0,3830000.0
4 augusti 2020,Bredsten 300,"Bredsten, Kungälvs kommun",119.0,40.0,None,1889.0,4100000.0
4 augusti 2020,Stinneröd 130,"Romelanda, Kungälvs kommun",187.0,40.0,6.0,1468.0,4150000.0
3 augusti 2020,Spaghamnsvägen 10,"Tjuvkil nära Marstrand, Kungälvs kommun",165.0,20.0,5.0,1280.0,12500000.0
31 juli 2020,Storskiftegatan 13,"Tega, Kungälvs kommun",130.0,20.0,5.0,145.0,3800000.0
30 juli 2020,Hålta Annex 110,"Hålta, Kungälvs kommun",217.0,8.0,8.0,42350.0,7250000.0
28 juli 2020,Lid 170,"Diseröd, Kungälvs kommun",86.0,51.0,4.0,6235.0,2460000.0
27 juli 2020,Knaverstad-Ryr 450,"Kode, Kungälvs kommun",78.0,51.0,3.0,885.0,3500000.0
25 juli 2020,Bergsgatan 10,"Marstrand Koön, Kungälvs kommun",175.0,100.0,6.0,896.0,6900000.0
24 juli 2020,Bråta 140,"Romelanda, Kungälvs kommun",35.0,5.0,3.0,2165.0,1475000.0
23 juli 2020,Grokareby 210,"Kareby, Kungälvs kommun",70.0,5.0,4.0,4713.0,1250000.0
22 juli 2020,Hallebäcksvägen 13,"Timmervik, Kungälvs kommun",113.0,50.0,5.0,3636.0,4875000.0
21 juli 2020,Gamla Kungälvsvägen 9B,"Kungälv - Centralt, Kungälvs kommun",194.0,50.0,6.0,1061.0,7300000.0
21 juli 2020,Diamantvägen 52,"Kode, Kungälvs kommun",156.0,50.0,5.0,557.0,4750000.0
21 juli 2020,Ametistvägen 4,"Kode, Kungälvs kommun",98.0,95.0,5.0,866.0,4400000.0
14 juli 2020,Bollestad 310,"Bollestad, Kungälvs kommun",140.0,95.0,6.0,6876.0,4150000.0
10 juli 2020,Holm 310,"Kungälv - Kärna, Kungälvs kommun",66.0,36.0,3.0,2077.0,2970000.0
10 juli 2020,Skårshöjd 9,"Kärna, Kungälvs kommun",112.0,36.0,4.0,988.0,4500000.0
9 juli 2020,Bärtas väg 8,"Kode, Kungälvs kommun",57.0,36.0,3.0,1503.0,3100000.0
9 juli 2020,Myrebackavägen 305,"Kareby, Kungälvs kommun",166.0,36.0,6.0,1504.0,4630000.0
3 juli 2020,Gråstensvägen 16,"Kode, Kungälvs kommun",97.0,36.0,4.0,1381.0,3650000.0
2 juli 2020,Knaverstad-Ryr 580,"Aröd, Kungälvs kommun",158.0,4.0,6.0,1012.0,3650000.0
1 juli 2020,Pölen 120,"Kungälv - Hålta, Kungälvs kommun",138.0,75.0,5.0,812.0,4800000.0
18 juni 2023,Gunneröd 506,"Kärna, Kungälvs kommun",138.0,75.0,6.0,1215.0,4930000.0
18 juni 2023,Oxelvägen 96,"Diseröd, Kungälvs kommun",139.0,75.0,5.0,390.0,4200000.0
16 juni 2023,Solberg 420,"Romelanda, Kungälvs kommun",90.0,65.0,3.0,2968.0,2350000.0
15 juni 2023,Kovikshamn 160,"Kovikshamn, Kungälvs kommun",124.0,8.0,4.0,1400.0,4300000.0
14 juni 2023,Blankas gata 3,"Kungälv - Centralt, Kungälvs kommun",130.0,152.0,7.0,980.0,6350000.0
14 juni 2023,Ljungvägen 20,"Kode, Kungälvs kommun",34.0,152.0,2.0,304.0,2370000.0
14 juni 2023,Rubinvägen 27,"Kode, Kungälvs kommun",195.0,152.0,6.0,991.0,3500000.0
8 juni 2023,Ulvesund 419,"Kungälv - Ulvesund, Kungälvs kommun",65.0,152.0,2.0,688.0,3000000.0
8 juni 2023,Erslycke 140,"Lycke, Kungälvs kommun",162.0,24.0,5.0,1820.0,5700000.0
3 juni 2023,Önneröd 145,"Kärna, Kungälvs kommun",110.0,24.0,4.0,1030.0,4675000.0
2 juni 2023,Ställets bygata 156,"Ytterby, Kungälvs kommun",146.0,24.0,7.0,742.0,6495000.0
1 juni 2023,Hallebäcksvägen 24,"Timmervik, Kungälvs kommun",105.0,24.0,4.0,1337.0,5250000.0
1 juni 2023,Bergkristallvägen 8,"Kode, Kungälvs kommun",127.0,8.0,4.0,518.0,4795000.0
1 juni 2023,Hammarhöjden 670,"Bohuslän, Kungälvs kommun",100.0,47.0,None,1090.0,3200000.0
1 juni 2023,Sålådevägen 554,"Ullstorp, Kungälvs kommun",173.0,47.0,6.0,800.0,8600000.0
31 maj 2023,Hjälmgatan 7,"Ytterby, Kungälvs kommun",96.0,47.0,3.0,463.0,4000000.0
31 maj 2023,Strömgatan 9,"Ytterby, Kungälvs kommun",127.0,47.0,5.0,890.0,6295000.0
25 maj 2023,Krappvägen 570,"Ullstorp, Kungälvs kommun",230.0,25.0,8.0,788.0,9500000.0
19 maj 2023,Norrmannebo 650,"Bohuslän, Kungälvs kommun",143.0,50.0,6.0,20500.0,5800000.0
18 maj 2023,Ängsgatan  23,"Centralt, Kungälvs kommun",91.0,87.0,5.0,743.0,4625000.0
18 maj 2023,Stenåldersgatan 14,"Stället, Kungälvs kommun",107.0,87.0,5.0,452.0,5050000.0
17 maj 2023,Spaghamnsvägen 7,"Tjuvkil, Kungälvs kommun",110.0,87.0,5.0,1664.0,5000000.0
17 maj 2023,Östergårdsgatan 3,"Ytterby, Kungälvs kommun",215.0,62.0,7.0,1020.0,4860000.0
16 maj 2023,Romelanda nedergård 160,"Romelanda, Kungälvs kommun",139.0,62.0,5.0,1196.0,2625000.0
15 maj 2023,Toreby 240,"Kärna, Kungälvs kommun",89.0,89.0,5.0,1245.0,3405000.0
12 maj 2023,Murhammarvägen 12,"Kungälv - Kareby, Kungälvs kommun",174.0,17.0,6.0,700.0,5200000.0
8 maj 2023,Kämpegatan 4,"Kungälv Centrum, Kungälvs kommun",128.0,43.0,5.0,1160.0,5000000.0
7 maj 2023,Vesslegatan 14,"Olseröd, Kungälvs kommun",159.0,17.0,5.0,349.0,5550000.0
4 maj 2023,Bastubäcksvägen 26,"Kode, Kungälvs kommun",44.0,36.0,4.0,1199.0,1775000.0
2 maj 2023,Karantänsgatan 9,"Kungälv Centrum, Kungälvs kommun",130.0,36.0,6.0,659.0,4500000.0
30 april 2023,Vävra 297,"Hålta, Kungälvs kommun",161.0,55.0,5.0,1587.0,5300000.0
29 april 2023,Lerskärsvägen 8,"Tjuvkil, Kungälvs kommun",84.0,50.0,4.0,1458.0,4500000.0
26 april 2023,Brunnefjällsvägen 21,"Kärna, Kungälvs kommun",82.0,13.0,3.0,1741.0,3500000.0
26 april 2023,Klockarvägen 7,"Kungälv - Romelanda, Kungälvs kommun",162.0,13.0,6.0,706.0,4050000.0
25 april 2023,Sålådevägen 546,"Kungälv - Ullstorp, Kungälvs kommun",145.0,19.0,5.0,804.0,6700000.0
21 april 2023,Östra Trädal 320,"Ytterby, Kungälvs kommun",130.0,50.0,6.0,8185.0,7495000.0
20 april 2023,Lundby 565,"Kareby, Kungälvs kommun",101.0,50.0,3.0,1935.0,4390000.0
18 april 2023,Kuskalundsvägen 39,"Kungälv - Hålta, Kungälvs kommun",70.0,13.0,3.0,1745.0,2600000.0
18 april 2023,Häradsvägen 6,"Ytterby, Kungälvs kommun",137.0,13.0,7.0,468.0,4250000.0
18 april 2023,Kareby kyrkväg 149,"Kareby, Kungälvs kommun",137.0,13.0,5.0,1951.0,4300000.0
15 april 2023,Kuskalundsvägen 32,"Hålta, Kungälvs kommun",79.0,13.0,3.0,1494.0,3050000.0
15 april 2023,Munkegärdegatan 243,"Munkegärde/Ulvegärde, Kungälvs kommun",133.0,13.0,6.0,817.0,5150000.0
14 april 2023,Backsippegatan 5,"Ytterby, Kungälvs kommun",115.0,13.0,5.0,598.0,4200000.0
10 april 2023,Stora Risby 550,"Hålta, Kungälvs kommun",100.0,86.0,3.0,1640.0,3850000.0
3 april 2023,Västra gatan 28,"Kungälv - Centralt, Kungälvs kommun",155.0,32.0,6.0,600.0,5250000.0
30 mars 2023,Östergårdsgatan 23,"Ytterby, Kungälvs kommun",180.0,48.0,6.0,840.0,5225000.0
27 mars 2023,Hermansby 165,"Kärna, Kungälvs kommun",134.0,48.0,4.0,2005.0,4900000.0
24 mars 2023,Lefstad 155,"Kärna, Kungälvs kommun",145.0,48.0,6.0,1545.0,5700000.0
24 mars 2023,Kullegatan 12,"Centrum, Kungälvs kommun",190.0,163.0,7.0,660.0,6600000.0
23 mars 2023,Bräcke 105,"Kungälv - Kärna, Kungälvs kommun",204.0,163.0,6.0,1906.0,5295000.0
16 juni 2014,Vävra 540,"Bohuslän, Kungälvs kommun",53.0,163.0,3.0,1863.0,2210000.0
15 juni 2014,Krokens Väg 18,"Tjuvkil, Kungälvs kommun",70.0,163.0,4.0,1530.0,2650000.0
11 juni 2014,Kristinedalsgatan 6,"Centralt, Kungälvs kommun",177.0,67.0,6.0,802.0,4250000.0
31 maj 2014,Illekärr 170,"Kungälv - Romelanda, Kungälvs kommun",152.0,80.0,6.0,6070.0,2720000.0
27 maj 2014,Lagvägen 53,"Kungälv - Ytterby, Kungälvs kommun",157.0,51.0,6.0,779.0,2950000.0
27 maj 2014,Snäckvägen 9,"Ödsmålsmosse, Kungälvs kommun",76.0,51.0,3.0,1562.0,2100000.0
22 maj 2014,Matskärsvägen 102,"Tjuvkil, Kungälvs kommun",71.0,51.0,3.0,1433.0,4550000.0
22 maj 2014,Skårby Station 150,"Kareby, Kungälvs kommun",97.0,50.0,4.0,3446.0,2020000.0
20 maj 2014,Solberga 510,"Solberga - Kode, Kungälvs kommun",98.0,58.0,5.0,1517.0,2215000.0
17 maj 2014,Löstorp 130,"Kareby, Kungälvs kommun",171.0,7.0,6.0,4580.0,4200000.0
14 maj 2014,Torsby 130,"Kärna, Kungälvs kommun",95.0,7.0,4.0,2538.0,2360000.0
10 maj 2014,Åsleröd 110,"Ytterby, Kungälvs kommun",57.0,57.0,3.0,975.0,1470000.0
8 maj 2014,Tingsvägen 3,"Ytterby, Kungälvs kommun",143.0,57.0,6.0,723.0,2570000.0
2 maj 2014,Bremnäs 390,"Lycke, Kärna, Kungälvs kommun",98.0,57.0,3.0,2770.0,2850000.0
30 april 2014,Ulvesund 412,"Ytterby-Ulvesund, Kungälvs kommun",106.0,57.0,4.0,806.0,2800000.0
29 april 2014,Lundby 340,"Kareby, Kungälvs kommun",147.0,57.0,6.0,1648.0,3200000.0
29 april 2014,Rådalsvägen 7,"Aröd, Kungälvs kommun",60.0,31.0,5.0,1500.0,2500000.0
26 april 2014,Västerhöjdsvägen 26,"Kärna, Kungälvs kommun",103.0,31.0,5.0,250.0,2900000.0
22 april 2014,Parken 110,"Solberga Kode, Kungälvs kommun",157.0,100.0,5.0,4160.0,3950000.0
18 april 2014,Västra Brattön,"Brattön, Kungälvs kommun",70.0,100.0,4.0,1377.0,4900000.0
16 april 2014,Kämpegatan 7,"Centralt, Kungälvs kommun",121.0,103.0,6.0,899.0,3125000.0
15 april 2014,Skäggstorp 160,"Kode, Kungälvs kommun",28.0,103.0,2.0,1257.0,600000.0
12 april 2014,Grokareby 110,"Kareby, Kungälvs kommun",120.0,80.0,4.0,2367.0,2400000.0
6 april 2014,Fågelstigen 44,"Kungälv, Kungälvs kommun",128.0,80.0,5.0,377.0,3275000.0
26 mars 2014,Heden 190,"Kärna - Harestad, Kungälvs kommun",74.0,45.0,4.0,2064.0,2482000.0
26 mars 2014,Mantalsgatan 9,"Ytterby, Kungälvs kommun",175.0,35.0,8.0,1105.0,3850000.0
25 mars 2014,Granndalen 5,"Lycke, Kungälvs kommun",91.0,35.0,4.0,1330.0,2095000.0
21 mars 2014,Lundby 390,"Kareby, Kungälvs kommun",180.0,115.0,None,5123.0,2595000.0
20 mars 2014,Vältvägen 509,"Ullstorp, Kungälvs kommun",105.0,10.0,4.0,319.0,3160000.0
18 mars 2014,Matskärsvägen 98b,"Tjuvkil, Kungälvs kommun",90.0,10.0,4.0,1012.0,3825000.0
13 mars 2014,Topasvägen 11,"Kode, Kungälvs kommun",103.0,95.0,6.0,742.0,2375000.0
12 mars 2014,Gunneröd 170,"Lycke, Kungälvs kommun",98.0,95.0,3.0,2301.0,2350000.0
11 mars 2014,Häljeröd 550,"Kode, Kungälvs kommun",135.0,35.0,4.0,3880.0,2530000.0
10 mars 2014,Duvesjön 312,"Duvesjön, Kungälvs kommun",119.0,35.0,5.0,1652.0,3100000.0
7 mars 2014,Lagvägen 31,"Ytterby, Kungälvs kommun",89.0,76.0,4.0,1330.0,2175000.0
5 mars 2014,Helgonagatan 192,"Munkegärde, Kungälvs kommun",93.0,21.0,5.0,191.0,2900000.0
4 mars 2014,Högalidsgatan 5,"Centralt, Kungälvs kommun",109.0,109.0,4.0,805.0,2820000.0
27 februari 2014,Solhultsgatan 17,"Centralt, Kungälvs kommun",189.0,15.0,8.0,481.0,2900000.0
20 februari 2014,Gunneröd 270,"Lycke, Kungälvs kommun",57.0,45.0,4.0,2646.0,1850000.0
13 februari 2014,Lönnvägen 3,"Enekullen, Kungälvs kommun",148.0,45.0,6.0,635.0,3100000.0
8 februari 2014,Ulvesund 410,"Ytterby-Ulvesund, Kungälvs kommun",77.0,25.0,5.0,795.0,2230000.0
3 februari 2014,Ulvebackegatan 12,"Ulvegärde, Kungälvs kommun",140.0,38.0,5.0,914.0,3625000.0
21 januari 2014,Gårdskiftegatan 16,"Ytterby, Kungälvs kommun",114.0,38.0,5.0,139.0,2083000.0
21 januari 2014,Fridhemsgatan 9,"Centralt, Kungälvs kommun",137.0,90.0,6.0,850.0,3525000.0
17 januari 2014,Bärnstensvägen 6,"Kode, Kungälvs kommun",93.0,92.0,4.0,1009.0,2275000.0
15 januari 2014,Prejelvägen 110,"Ullstorp, Kungälvs kommun",122.0,5.0,5.0,320.0,3230000.0
23 december 2013,Ulvesund 464,"Ytterby-Ulvesund, Kungälvs kommun",63.0,5.0,2.0,743.0,1750000.0
16 december 2013,Hällristningsgatan 15,"Stället, Kungälvs kommun",107.0,5.0,5.0,430.0,3300000.0
12 december 2013,Väktaregatan 5,"Centralt, Kungälvs kommun",142.0,70.0,6.0,566.0,4850000.0
6 december 2013,Solskiftegatan 9,"Tega, Kungälvs kommun",140.0,58.0,6.0,958.0,2850000.0
8 april 2016,Gunneröd 320,"Lycke, Kungälvs kommun",145.0,58.0,5.0,1144.0,3150000.0
6 april 2016,Gårdskiftegatan 64,"Ytterby, Kungälvs kommun",139.0,31.0,7.0,803.0,3200000.0
4 april 2016,Lahälla 610,"Skåra, Kungälvs kommun",160.0,82.0,6.0,2098.0,5450000.0
29 mars 2016,Plogvägen 203,"Kungälv, Kungälvs kommun",122.0,9.0,5.0,295.0,4480000.0
24 mars 2016,Gamla Torget 10,"Centrum, Kungälvs kommun",113.0,9.0,4.0,134.0,3970000.0
24 mars 2016,Solskiftegatan 9,"Kungälv, Kungälvs kommun",140.0,58.0,6.0,958.0,3850000.0
23 mars 2016,Högsberg 325,"Kode, Kungälvs kommun",100.0,58.0,4.0,1662.0,3250000.0
22 mars 2016,Matskärsvägen 37,"Tjuvkil, Kungälvs kommun",83.0,48.0,5.0,1430.0,3530000.0
21 mars 2016,Flateby 490,"Harestad, Kungälvs kommun",165.0,67.0,7.0,1030.0,1995000.0
18 mars 2016,Knaverstad-Ryr 590,"Aröd, Kungälvs kommun",90.0,67.0,3.0,1007.0,2500000.0
17 mars 2016,Plogvägen 193,"Ullstorp, Kungälvs kommun",106.0,67.0,4.0,407.0,3925000.0
16 mars 2016,Näckrosvägen 7,"Kärna, Kungälvs kommun",148.0,75.0,6.0,1553.0,4220000.0
11 mars 2016,Sköldgatan 3,"Ytterby - Stället, Kungälvs kommun",136.0,75.0,4.0,443.0,4150000.0
9 mars 2016,Duvesjön 368,"Romelanda, Kungälvs kommun",117.0,35.0,5.0,1132.0,3225000.0
8 mars 2016,Stora Ryr 340,"Kärna, Kungälvs kommun",144.0,12.0,5.0,952.0,2900000.0
4 mars 2016,Björkliden 18,"Aröd, Kungälvs kommun",60.0,60.0,3.0,1050.0,2470000.0
2 mars 2016,Kärnavägen 27,"Kärna, Kungälvs kommun",150.0,30.0,6.0,862.0,3730000.0
29 februari 2016,Dotorp 470,"Kärna, Kungälvs kommun",70.0,30.0,None,19948.0,1580000.0
24 februari 2016,Marias Väg 18,"Aröd, Kungälvs kommun",73.0,30.0,3.0,1498.0,2000000.0
24 februari 2016,Stenhålt 125,"Romelanda, Kungälvs kommun",157.0,38.0,6.0,5000.0,3275000.0
24 februari 2016,Hasselvägen 7,"Romelanda, Kungälvs kommun",134.0,48.0,7.0,977.0,3410000.0
23 februari 2016,Skårsäng 2,"Kärna, Kungälvs kommun",114.0,48.0,5.0,None,3195000.0
20 februari 2016,Tegskiftegatan 46,"Tega, Kungälvs kommun",114.0,117.0,8.0,865.0,4100000.0
19 februari 2016,Skårby Mosse 895,"Kareby, Kungälvs kommun",156.0,117.0,5.0,1583.0,3500000.0
17 februari 2016,Duvesjön 317,"Romelanda, Kungälvs kommun",103.0,117.0,5.0,1084.0,3150000.0
15 februari 2016,Staby 340,"Kärna, Kungälvs kommun",159.0,125.0,6.0,1207.0,4500000.0
11 februari 2016,Tulpanvägen 4,"Kärna, Kungälvs kommun",118.0,70.0,6.0,783.0,3500000.0
10 februari 2016,Östergårdsgatan 31,"Ytterby, Kungälvs kommun",154.0,54.0,6.0,809.0,3880000.0
9 februari 2016,Oskarsbergsgatan 20,"Ytterby, Kungälvs kommun",120.0,68.0,6.0,929.0,4020000.0
29 januari 2016,Byvägen 20,"Kode, Kungälvs kommun",64.0,25.0,4.0,1642.0,2600000.0
26 januari 2016,Reidarsgatan 5,"Komarken, Kungälvs kommun",119.0,57.0,6.0,686.0,2650000.0
24 januari 2016,Slånbärsvägen 9,"Kungälv - Centralt, Kungälvs kommun",140.0,57.0,4.0,855.0,5350000.0
22 januari 2016,Ulvesund 438,"Kungälv - Ytterby, Kungälvs kommun",90.0,57.0,5.0,760.0,3150000.0
19 januari 2016,Bredsten 416,"Ytterby, Kungälvs kommun",158.0,14.0,6.0,26920.0,6800000.0
18 januari 2016,Skårby Station 520,"Kareby, Kungälvs kommun",117.0,55.0,5.0,1060.0,2995000.0
18 januari 2016,Vena 170,"Vena - Ytterby, Kungälvs kommun",183.0,1.0,6.0,2650.0,3700000.0
16 januari 2016,Granndalen 2,"Lycke, Kungälvs kommun",114.0,1.0,4.0,1619.0,2175000.0
13 januari 2016,Hanekullen 205,"Kareby, Kungälvs kommun",90.0,90.0,2.0,1885.0,3900000.0
13 januari 2016,Smaragdvägen 30,"Kode, Kungälvs kommun",131.0,14.0,5.0,362.0,3430000.0
12 januari 2016,Hallbjörtorp 500,"Kärna, Kungälvs kommun",162.0,14.0,6.0,2752.0,4070000.0
10 januari 2016,Mantalsgatan 26,"Tega - Ytterby, Kungälvs kommun",153.0,54.0,7.0,1922.0,4570000.0
5 januari 2016,Skepparegatan 5,"Marstrand - Koön, Kungälvs kommun",184.0,25.0,9.0,474.0,8000000.0
22 december 2015,Spadvägen 1,"Ullstorp, Kungälvs kommun",75.0,40.0,3.0,1236.0,2970000.0
8 december 2015,Timmervik 140,"Bohuslän, Kungälvs kommun",180.0,45.0,7.0,1119.0,3695000.0
6 december 2015,Häljeröd 490,"Bohuslän, Kungälvs kommun",205.0,100.0,9.0,4355.0,4975000.0
2 december 2015,Näckrosvägen 7,"Kungälv, Kungälvs kommun",None,100.0,None,1300.0,1200000.0
26 november 2015,Duvesjön 374,"Duvesjön, Kungälvs kommun",110.0,100.0,4.0,1000.0,3150000.0
26 november 2015,Blåsippegatan 3,"Ytterby, Kungälvs kommun",182.0,100.0,6.0,579.0,4600000.0
23 november 2015,Heavägen 13,"Lycke, Kungälvs kommun",121.0,100.0,4.0,970.0,3300000.0
17 november 2015,Mossvägen 13,"Kungälv Lökeberg, Kungälvs kommun",96.0,10.0,4.0,1376.0,2600000.0
7 juli 2018,Bufferöd 150,"Kungälv - Hålta, Kungälvs kommun",130.0,130.0,6.0,1209.0,4550000.0
6 juli 2018,Bäckliden 6A,"Bohuslän, Kungälvs kommun",116.0,130.0,6.0,880.0,5710000.0
6 juli 2018,Dösebacka 310,"Romelanda, Kungälvs kommun",102.0,97.0,4.0,949.0,3450000.0
6 juli 2018,Tegskiftegatan 20,"Ytterby, Kungälvs kommun",102.0,102.0,6.0,969.0,4525000.0
1 juli 2018,Fjällsholmen 360,"KÄRNA, Kungälvs kommun",62.0,102.0,3.0,1780.0,3110000.0
30 juni 2018,Glöskär 640,"Bohuslän, Kungälvs kommun",72.0,102.0,3.0,3456.0,3800000.0
21 juni 2018,Skårby mosse 930,"Kareby, Kungälvs kommun",167.0,20.0,7.0,1299.0,3800000.0
21 juni 2018,Lundby 502,"Kareby, Kungälvs kommun",137.0,20.0,4.0,4214.0,4550000.0
15 juni 2018,Helgonagatan 50,"Munkegärde, Kungälvs kommun",117.0,20.0,4.0,2003.0,3890000.0
15 juni 2018,Heavägen 15,"Lycke, Kungälvs kommun",177.0,20.0,6.0,2041.0,5000000.0
15 juni 2018,Klåverön 460,"Marstrand, Kungälvs kommun",76.0,76.0,4.0,2303.0,4300000.0
14 juni 2018,Dannemarksgatan 42,"Ytterby, Kungälvs kommun",148.0,76.0,6.0,641.0,4800000.0
13 juni 2018,Dösebacka 630,"Diseröd, Kungälvs kommun",84.0,84.0,4.0,1407.0,2000000.0
13 juni 2018,Bergsgatan 2,"Marstrand - Koön, Kungälvs kommun",118.0,82.0,6.0,892.0,8600000.0
10 juni 2018,Flateby 120,"Kärna, Kungälvs kommun",167.0,82.0,6.0,2039.0,3150000.0
8 juni 2018,Väktaregatan 9,"Bohuslän, Kungälvs kommun",166.0,83.0,8.0,538.0,5300000.0
7 juni 2018,Lundby 220,"Kareby, Kungälvs kommun",146.0,45.0,5.0,1943.0,4650000.0
6 juni 2018,Bremnäs 450,"Lycke, Kungälvs kommun",52.0,45.0,2.0,1616.0,2400000.0
5 juni 2018,Skrivarevägen 6,"Tunge, Kungälvs kommun",104.0,45.0,4.0,162.0,3400000.0
4 juni 2018,Gunneröd 130,"Lycke, Kungälvs kommun",47.0,45.0,2.0,1333.0,1700000.0
3 juni 2018,Bastövägen 12,"Kärna, Kungälvs kommun",80.0,80.0,6.0,1024.0,4200000.0
2 juni 2018,Kuskalundsvägen 39,"Bohuslän, Kungälvs kommun",59.0,13.0,3.0,1745.0,2270000.0
2 juni 2018,Korpedalsvägen 3,"Aröd, Kungälvs kommun",115.0,85.0,5.0,993.0,3720000.0
1 juni 2018,Nämndemansvägen 13,"Ytterby, Kungälvs kommun",141.0,85.0,7.0,939.0,4700000.0
31 maj 2018,Knaverstad-Ryr 450,"Kode, Kungälvs kommun",44.0,85.0,3.0,885.0,1500000.0
31 maj 2018,Fjällsholmen 190,"Marstrand, Kungälvs kommun",80.0,85.0,4.0,2750.0,5200000.0
30 maj 2018,Järpstigen 2,"Skälebräcke, Kungälvs kommun",128.0,85.0,5.0,743.0,4675000.0
30 maj 2018,Solberga 790,"Kode, Kungälvs kommun",70.0,60.0,4.0,1380.0,3550000.0
29 maj 2018,Kulperödsvägen 31,"Gullbringa, Kungälvs kommun",148.0,60.0,5.0,2678.0,1500000.0
25 maj 2018,Vrångholmen 150,"Marstrand/Kråkerön, Kungälvs kommun",185.0,34.0,6.0,2207.0,11000000.0
25 maj 2018,Hemmansgatan 7,"Ytterby, Kungälvs kommun",155.0,34.0,6.0,875.0,4500000.0
24 maj 2018,Bäckvägen 10,"Lökeberg, Kungälvs kommun",55.0,5.0,4.0,1091.0,3910000.0
22 maj 2018,Rörmossevägen 240,"Rörmossen, Kungälvs kommun",58.0,15.0,3.0,5170.0,2215000.0
22 maj 2018,Lievägen 228,"Kungälv Ullstorp, Kungälvs kommun",125.0,10.0,4.0,250.0,4750000.0
22 maj 2018,Lökebergsvägen 18,"Lökeberg, Kungälvs kommun",110.0,65.0,4.0,55368.0,6225000.0
17 maj 2018,Hermansby 228,"Kärna, Kungälvs kommun",165.0,58.0,5.0,1503.0,5825000.0
17 maj 2018,Gräsgången 6,"Kungälv, Kungälvs kommun",125.0,58.0,4.0,514.0,3900000.0
17 maj 2018,Gategården 260,"Risby/Hålta, Kungälvs kommun",120.0,71.0,5.0,2337.0,5020000.0
16 maj 2018,Brunnefjäll 110,"Kärna, Kungälvs kommun",121.0,185.0,6.0,2124.0,3750000.0
16 maj 2018,Sandvik 110,"HARESTAD, Kungälvs kommun",153.0,36.0,5.0,998.0,3400000.0
14 maj 2018,Galeasgatan 15,"Kungälv, Kungälvs kommun",103.0,64.0,5.0,610.0,3500000.0
7 maj 2018,Fasanstigen 8,"Skälebräcke, Kungälvs kommun",128.0,64.0,5.0,362.0,4250000.0
7 maj 2018,Brunnefjäll 190,"Kärna, Kungälvs kommun",83.0,50.0,4.0,1536.0,2810000.0
6 maj 2018,Enekullsvägen 32,"Ytterby, Kungälvs kommun",101.0,20.0,4.0,807.0,3570000.0
3 maj 2018,Dannemarksgatan 39,"Ytterby, Kungälvs kommun",159.0,32.0,6.0,730.0,4000000.0
2 maj 2018,Byvägen 22,"Ödsmålsmosse, Kungälvs kommun",43.0,24.0,3.0,1930.0,2500000.0
30 april 2018,Rådmansgatan 4,"Centrum, Kungälvs kommun",220.0,24.0,6.0,678.0,6175000.0
19 april 2018,Bäck 250,"Romelanda, Kungälvs kommun",49.0,24.0,2.0,7867.0,1400000.0
